topic_name,topic_id,ShockedUkraine,NovayaGazeta,RBK,Meduza,UNIAN,WashingtonPost,TACC,BBC,RIANews,NYT,Ukraine24,UkraineNow
94_италии_германии_италия_визит,94.0,0.8438818565400843,0.0,0.24234412866270105,0.6975269499048826,0.5626223091976517,1.8970189701897018,0.28177641653905056,0.6520450503852994,0.33887861983980283,3.2407407407407405,0.09363295880149813,0.4634581105169341
95_выборов_выборах_выборы_кандидат,95.0,0.0,0.0,0.5507821105970478,0.33819488480236737,0.09784735812133072,0.0,0.8147013782542113,0.2963841138114997,0.7188334360238242,0.0,0.0,0.047534165181224004
96_swift_банков_банки_отключении,96.0,0.1875293014533521,0.6269592476489028,0.41859440405375636,0.3804692454026633,0.37915851272015655,0.0,0.3552833078101072,0.3260225251926497,0.6161429451632778,0.0,1.9662921348314606,0.5585264408793821
97_обезьян_заражения_обезьяньей_оспа,97.0,0.1875293014533521,0.0,0.41859440405375636,0.2536461636017755,0.14677103718199608,0.0,0.784073506891271,0.17783046828689983,0.8420620250564799,0.0,0.09363295880149813,0.05941770647653001
98_лекарств_препаратов_препараты_аптеках,98.0,0.04688232536333802,1.8808777429467085,0.4846882573254021,0.16909744240118368,0.20792563600782776,0.0,0.7963246554364471,0.08891523414344991,0.6058738960772233,0.0,0.09363295880149813,0.11883541295306002
99_brent_цена_ice_бирже,99.0,0.0,0.4702194357366771,0.8592200925313946,0.19023462270133165,0.07338551859099804,0.0,0.9494640122511486,0.0,0.6161429451632778,0.0,0.0,0.035650623885918005
100_финляндии_финляндия_finland_альянс,100.0,0.3750586029067042,0.0,0.5948446794448117,0.19023462270133165,0.538160469667319,1.6260162601626018,0.4349157733537519,0.6520450503852994,0.42103101252823993,1.8518518518518516,0.09363295880149813,0.27332144979203804
101_арестовал_суд_арестован_арест,101.0,0.0,0.9404388714733543,0.35250055078211057,0.7186641302050306,0.07338551859099804,0.0,0.6370597243491577,0.6224066390041494,0.5134524543027316,0.4629629629629629,0.0,0.07130124777183601
102_казахстана_токаев_жириновского_казахстан,102.0,0.2812939521800281,0.7836990595611284,0.4406256884776382,0.2113718030014796,0.1590019569471624,0.0,0.6186830015313936,0.14819205690574985,0.8317929759704251,0.0,0.09363295880149813,0.20202020202020202
103_тыс_пенсии_пенсий_пенсионеров,103.0,0.09376465072667604,0.6269592476489028,0.7931262392597489,0.16909744240118368,0.22015655577299412,0.0,0.6248085758039816,0.05927682276229994,0.5545286506469501,0.0,0.2808988764044944,0.16636957813428402
104_взрывах_украина_взрыве_взрывы,104.0,0.04688232536333802,0.0,0.0,0.06341154090044387,0.13454011741682975,0.5420054200542005,0.0,0.17783046828689983,0.020538098172109262,0.0,0.09363295880149813,2.3767082590612003
105_рассказала_мать_изнасиловали_дочь,105.0,1.0782934833567746,0.7836990595611284,0.02203128442388191,0.3804692454026633,0.8561643835616438,1.8970189701897018,0.0061255742725880545,0.8891523414344991,0.15403573629081946,0.9259259259259258,0.18726591760299627,0.5585264408793821
106_порты_порт_судно_портов,106.0,0.6094702297233943,0.3134796238244514,0.2864066975104649,0.3593320651025153,0.3424657534246575,0.0,0.4900459418070444,0.23710729104919975,0.49291435613062234,0.0,0.2808988764044944,0.42780748663101603
107_канада_канады_санкции_австралия,107.0,0.23441162681669012,0.0,0.39656311962987445,0.4016064257028112,0.44031311154598823,0.0,0.41041347626339975,0.5038529934795495,0.43130006161429446,0.0,0.6554307116104869,0.4634581105169341
108_законопроект_чтении_госдуму_перемена,108.0,0.09376465072667604,0.6269592476489028,0.5287508261731658,0.3593320651025153,0.02446183953033268,0.0,0.6248085758039816,0.23710729104919975,0.6777572396796057,0.0,0.0,0.09506833036244801
